0.236192		-0.15607
-0.159893		0.0152414
0.137996		0.453988
-0.0910312		1.44174
-0.138225		2.32713
0.262799		2.86384
0.0968878		3.22774
0.128214		2.54053
0.0767337		1.99567
-0.106451		1.36402
0.0517856		1.03789
0.107236		0.292166
0.00270081		-0.919099
0.0747708		-2.0264
0.296777		-3.26726
0.381485		-3.2953
0.373962		-2.9896
0.0374312		-2.47492
0.087953		-1.21275
0.216629		-0.918078
0.0310489		-0.663034
0.050619		-0.522272
0.0428189		-0.23156
0.152588		0.00823558
-0.079526		0.00822934
-0.0220698		0.352492
