-0.150072		0.172333
0.177904		0.377053
-0.318662		0.907181
0.111384		1.87908
0.279884		2.80947
0.535706		3.61931
0.341073		3.17458
0.136371		2.37576
0.25612		1.30845
0.0156694		1.1757
-0.0525582		0.652876
-0.28784		0.119026
-0.174666		-0.95106
-0.347228		-1.85889
-0.277851		-2.52053
-0.532812		-2.92694
-0.452237		-2.95189
0.0428189		-2.5947
-0.0311501		-1.88738
0.176831		-1.35312
0.0692818		-0.64925
0.0123222		-0.0189341
0.019405		0.163248
0.0358429		0.0397027
-0.10908		-0.142322
0.079938		-0.515985
-0.0922657		0.0109378
0.164419		-0.224315
-0.0489141		-0.142739
