-0.370911		-0.0854852
-0.0749622		-0.254034
0.595474		-0.401234
2.26901		-0.855875
3.58193		-0.669672
4.70877		-0.308458
4.98318		-0.239782
5.11024		0.174034
5.09204		-0.0375067
4.56116		0.0754846
3.83814		0.104988
2.88117		0.0605219
1.42354		0.176896
0.396029		0.0390417
-0.643873		0.0269464
-1.47313		-0.0305743
-2.83853		-0.107995
-3.22635		0.31342
-4.08267		-0.00659241
-3.95406		0.0256885
-4.32212		0.0169727
-4.03356		-0.0583875
-3.16882		0.180027
-2.50901		0.11915
-1.57007		0.0170996
-0.67007		-0.0504523
