-0.249532		0.0921722
0.0940662		0.0113977
1.04525		0.0222443
2.69589		0.107911
3.73957		0.0531683
4.16103		0.368647
4.58552		0.396426
4.59018		0.241284
3.6232		0.150482
3.24142		0.27262
2.5319		0.29848
1.33986		0.0385809
-0.0528589		-0.142186
-1.46284		0.0794855
-2.54968		-0.0297192
-3.81021		0.124086
-4.63936		0.198275
-5.02826		0.353082
-4.65526		0.294025
-3.73172		0.130966
-3.20278		0.265414
-1.78211		0.135719
-1.46864		0.220464
-1.06303		0.340558
-0.432316		0.154393
-0.16755		0.0584033
0.163268		0.0104614
0.149502		-0.0128387
0.171538		-0.0824323
