2.97971		-0.368434
4.59178		-0.252708
5.77832		0.00979198
6.41133		0.28028
6.60124		-0.0746335
6.31849		0.288774
5.7863		0.0132682
4.29753		-0.12749
1.8952		0.0931175
0.666698		0.124781
-0.687561		-0.0127182
-2.19761		-0.191394
-3.48719		-0.144545
-3.78843		0.0912843
-3.8661		0.222417
-3.7403		-0.205717
-3.55914		-0.281554
-3.89245		0.175611
-3.39354		0.00904916
-3.66573		0.233985
-3.32129		0.451874
-2.90703		0.0893735
-2.56427		0.394538
-2.07936		0.187149
-1.40988		0.186732
-0.632341		0.0955117
