1.9948		-0.369383
3.92012		-0.285188
5.59546		-0.46717
7.2196		-0.372346
7.08517		0.0272281
7.09653		-0.0545132
5.49699		0.139936
5.37086		-0.179327
3.43603		0.0733345
1.06498		-0.0817285
0.171242		-0.233326
-0.707287		-0.454399
-0.676959		-0.613517
-0.94192		-0.649017
-0.40642		-0.452828
-0.540982		-0.431022
-1.53502		0.149093
-2.84932		0.527718
-3.77609		0.324807
-5.07687		0.359258
-5.34357		-0.0284954
-6.67053		0.248782
-6.3671		0.227692
-5.31417		0.310371
-4.02136		-0.0503203
-2.83654		0.0260572
-1.65955		0.0778704
