2.20815		-0.0277467
3.34179		0.0140187
3.84191		0.183011
4.36297		-0.0850976
5.00508		-0.172125
5.01017		-0.00206965
4.5534		0.151349
4.34002		-0.258182
3.1071		-0.481667
1.8791		-0.457755
-0.0916887		-0.213556
-1.10435		-0.210646
-2.41619		-0.175729
-3.68991		-0.119528
-4.14227		-0.020211
-4.77496		0.0951233
-5.12577		0.156473
-4.74411		0.200714
-4.20137		0.131869
-3.783		0.0661004
-2.8863		0.0248864
-2.40593		0.0642083
-1.28308		0.0225254
-0.54091		-0.0561184
0.0777352		0.0877984
0.312361		0.120538
