0.992889		-0.0506613
3.37362		-0.465489
5.48943		-0.191578
6.47606		-0.418736
6.9412		-0.272408
7.11048		-0.0935537
6.4068		0.0385153
4.71446		0.308922
3.89209		-0.0267743
2.50644		0.0511024
0.0950872		0.0116556
-0.851535		0.118658
-2.73101		-0.00422044
-4.42383		0.0904971
-5.1334		-0.179058
-5.4183		-0.26312
-5.96148		-0.398106
-5.49402		-0.176946
-4.87558		-0.181159
-4.38137		0.0488087
-3.02587		0.289141
-1.8549		0.150371
-1.08314		-0.142589
-0.555606		-0.00831049
-0.0889296		-0.00700448
0.030322		0.209694
