2.85516		-0.209622
4.14292		-0.226194
5.00159		-0.149964
4.86577		0.290541
5.79667		-0.293762
5.22411		-0.390301
5.62537		-0.36896
5.62738		-0.291401
4.38508		-0.697501
3.32592		-0.283082
1.19157		-0.184267
0.0253448		-0.0061264
-1.37045		-0.247212
-3.37459		0.0285825
-5.04036		0.279696
-5.52129		0.140497
-5.3687		0.291561
-5.24297		0.180252
-4.62934		0.395038
-3.86965		0.28498
-3.19504		0.334115
-3.40361		0.18746
-2.85583		0.26959
-2.00029		0.0773954
-1.21642		0.0761379
-0.32068		0.083675
-0.0486048		0.0128167
