0.438354		-0.209951
1.68041		-0.152611
3.70868		-0.419065
5.12267		-0.376314
6.76673		-0.167933
7.48189		-0.154807
6.90395		0.314258
6.65016		-0.0358387
5.78504		-0.0439009
4.56924		-0.0418819
2.7874		-0.188603
1.08438		-0.204241
-0.669592		-0.147237
-2.62812		0.141565
-4.06913		0.23989
-4.61924		0.239288
-5.84121		0.35766
-6.35829		0.244377
-6.46601		0.632149
-5.98496		0.604491
-4.95476		0.279863
-3.52032		0.246684
-1.8298		0.44961
-1.20399		0.255346
-0.308717		-0.0511905
-0.00966575		0.0026037
