-0.355899		-0.0090873
0.699093		-0.226408
2.57189		-0.549711
4.37822		-0.698412
5.76371		-0.48907
6.37199		-0.350146
6.62835		-0.541595
6.24413		-0.204482
5.10245		-0.255215
3.68712		-0.193201
2.91202		-0.249673
0.646457		-0.39463
-0.614423		-0.167215
-2.81697		-0.317071
-4.33913		-0.0151353
-4.67247		0.121326
-4.9612		0.190936
-6.36336		0.203905
-6.4452		0.420025
-6.61654		0.506898
-6.86732		0.355017
-5.55503		0.203004
-4.9608		0.300895
-4.20953		0.242292
-2.83207		-0.0374867
-0.802675		0.0129207
