0.302622		0.078974
1.5986		-0.119871
3.06899		-0.0779187
3.79948		-0.128165
4.4832		-0.110336
5.16165		-0.0875531
4.81894		0.010625
4.37116		0.312756
4.47553		-0.195089
3.49224		0.151915
2.47067		0.0645233
1.01926		-0.0967236
0.0919666		0.0458124
-0.409785		-0.0457678
-1.30475		0.033056
-2.07529		-0.0248126
-2.68163		0.0820074
-2.99429		0.00230103
-3.94713		0.0952759
-4.06654		0.411054
-3.62575		0.302434
-2.97546		0.184387
-1.81344		0.0751111
-1.26332		0.179823
-0.669456		0.141835
-0.30527		0.335147
