2.17343		-0.0167944
2.97049		0.152125
3.56237		-0.0390063
4.71582		-0.224663
4.96785		-0.694154
5.70355		-0.506402
6.16868		-0.466274
5.85606		-0.340551
4.45963		-0.103142
3.15735		-0.176995
1.55222		-0.0337108
0.337265		-0.085074
-0.999001		0.0458797
-2.15195		0.185667
-3.38142		0.22364
-4.85729		0.473041
-5.31534		0.275193
-5.91206		0.0567731
-5.57173		0.176069
-5.34274		0.00460607
-3.95685		-0.0838602
-2.54711		-0.16452
-0.532283		-0.121667
0.35338		-0.00212721
0.947538		0.0576401
0.724098		0.287584
