-0.0423465		0.044214
0.298693		-0.206587
1.9483		-0.126188
4.11612		-0.375272
6.23914		-0.431591
7.80726		-0.130851
7.27107		0.198095
7.57164		0.0935198
5.88442		0.295467
4.35813		-0.0141462
2.15847		0.0294919
0.71147		-0.149202
-0.825604		0.00646641
-1.56343		-0.0599485
-3.17917		-0.0678227
-3.99097		-0.17106
-4.95705		0.0785556
-3.93409		-0.00312075
-4.8021		0.223292
-4.72449		0.454557
-5.22616		0.00396065
-4.74325		0.0120213
-4.56772		0.185923
-4.02704		0.117446
-2.58894		0.352177
-1.53871		-0.104121
-0.442996		-0.0336237
