0.174003		0.0882504
0.948053		0.0705968
3.5844		-0.356433
5.67335		-0.173508
7.81368		0.142893
7.71281		0.335554
6.66658		0.287284
5.65545		-0.0365263
4.91827		-0.247516
3.96795		-0.377238
2.49346		-0.477436
0.975162		-0.112083
-0.391205		-0.0664215
-1.68343		0.188375
-3.30433		-0.127428
-3.81534		-0.239541
-4.81802		-0.0116682
-4.92226		-0.0759044
-5.82531		0.250048
-5.80922		0.258065
-5.63276		0.148528
-5.03135		0.408459
-4.41		-0.000832006
-3.49255		-0.0233757
-1.97163		-0.29394
-0.827404		-0.213811
0.0739023		-0.221729
