0.874683		-0.270497
3.14849		-0.52788
5.81421		-0.443622
8.73809		-0.625838
10.2064		-0.60791
8.73071		-0.0397936
7.55001		0.24449
5.30522		0.493821
3.38365		0.0552501
1.0233		-0.00276582
-0.637422		0.276313
-1.90295		-0.191495
-2.84901		0.000159222
-3.76951		0.156336
-3.31105		0.0780766
-4.04008		0.147212
-4.40451		0.242773
-4.83332		0.499544
-4.86103		0.440247
-4.5742		0.229378
-4.72414		0.418509
-4.24194		0.233233
-3.89175		0.446578
-3.68567		0.214828
-2.84665		0.0854525
-2.29182		0.139209
-1.67128		0.107395
-1.16035		-0.0360187
