-0.105943		0.255757
0.162766		0.0362008
1.47438		0.0303983
3.40942		-0.179823
5.19591		-0.0375581
6.4172		0.0824398
7.75382		-0.0956379
8.05815		-0.341867
7.55137		-0.272036
7.23687		-0.308817
5.77754		-0.173952
4.27001		-0.163321
1.60334		0.0359684
-0.867946		-0.00644823
-3.16018		-0.0123548
-4.62755		0.0793318
-5.78249		0.515244
-6.30162		0.360709
-6.62223		0.0552118
-6.92403		0.272224
-6.48765		0.230943
-5.38689		-0.0822511
-4.01		-0.0491929
-2.55154		0.182119
-1.03599		-0.0445848
0.0191539		0.0683809
0.99024		0.167036
0.684248		-0.0305134
