0.0478751		0.097333
0.735596		-0.12146
1.83725		0.0821235
3.71922		0.0160737
5.09869		0.219163
6.36348		0.135706
6.66973		0.222515
7.03835		-0.0682491
5.59832		-0.0450252
4.4415		-0.0583635
3.10792		0.229184
0.558709		0.17994
-0.996371		0.124169
-2.73898		0.0132807
-4.29176		-0.0758833
-5.34378		0.273958
-5.33705		-0.235488
-6.19203		-0.0180165
-6.55551		0.0507528
-6.66915		-0.11987
-5.81069		0.0494322
-4.84799		-0.118919
-3.38643		0.138152
-2.11491		-0.323489
-0.916829		-0.102091
-0.148648		-0.128451
0.453651		-0.026336
0.693314		-0.0202415
