0.951753		0.184326
2.71168		0.0358409
4.84467		0.140698
6.95128		0.183885
7.88999		0.176276
7.55063		-0.00906969
6.09945		0.0192095
4.95219		-0.0769481
2.75014		0.137545
1.16695		-0.0178733
-0.537588		0.118222
-2.24254		0.0839864
-3.26219		0.53187
-4.29283		0.296992
-4.30158		0.0165346
-4.48613		0.00269085
-4.97224		0.00329723
-4.35717		0.110892
-4.44775		0.098536
-4.02531		0.467687
-3.0153		-0.0120584
-1.8729		0.245377
-1.22509		-0.133433
-0.740335		-0.0622904
-0.213597		-0.0494703
0.0165803		0.0266233
