-0.0183655		0.0303174
0.670269		0.0454694
1.56139		0.172853
3.09205		0.0320648
3.73802		0.374499
4.83315		0.305386
5.41785		0.550797
5.06295		0.53552
5.16958		0.229998
3.54048		0.316903
2.32759		0.159511
0.340367		0.151789
-1.13798		-0.0846643
-2.73263		0.153961
-3.64314		0.0772845
-4.4829		-0.139908
-4.94895		-0.0808612
-4.87539		-0.204202
-4.46449		-0.192747
-4.00814		-0.359724
-3.32953		0.0489203
-2.44229		0.0351807
-1.47194		0.244156
-0.692621		0.177209
-0.293938		0.107192
0.183708		0.121618
