0.15904		0.134695
1.68083		-0.32007
4.53951		-0.558379
6.96817		-0.657157
8.41932		-0.212815
9.5539		-0.308142
9.50649		-0.146968
7.5532		0.0596688
6.20894		-0.0992778
3.76581		0.0115169
1.16346		-0.126372
-0.788739		-0.113924
-2.58786		-0.190263
-4.61903		0.0293163
-5.37554		0.0694497
-5.38379		-0.153384
-6.70625		0.220225
-6.2144		0.174131
-6.10486		0.325619
-5.2451		0.177566
-3.99106		-0.0573807
-2.95566		0.0884802
-1.26361		-0.0830418
-0.424591		0.103679
0.0289404		0.0387816
0.0398754		0.0194806
-0.00820229		0.00885565
0.221565		0.137627
