2.62377		-0.00590446
4.51446		-0.0528273
5.83341		-0.224778
6.46678		-0.173485
6.99962		0.0241283
6.31754		0.266612
5.24927		-0.0682401
4.02634		-0.0247532
2.14781		-0.205649
0.412854		-0.0144598
-1.69628		-0.10129
-2.95045		-0.0280498
-4.38022		0.191173
-4.54904		-0.0111209
-5.1416		0.216229
-5.00618		0.330548
-4.78888		0.204072
-4.69925		0.379375
-3.89451		0.401395
-3.6747		0.0647382
-3.58961		0.0364699
-3.1976		0.245327
-2.63244		0.132047
-1.51974		-0.0201541
-0.853817		0.0251472
-0.339613		0.0510247
