0.0626331		-0.185166
0.239658		0.123686
0.646219		0.11257
0.525446		-0.0664435
0.334883		0.0266315
-0.640876		-0.198358
-3.51925		-0.484514
-5.93279		-0.341309
-8.68887		-0.441062
-9.73302		-0.299576
-8.85929		-0.143738
-6.73073		0.401213
-4.49318		0.606725
-2.56725		0.678417
-0.445414		0.550026
0.892412		0.53353
2.5174		0.500243
3.56253		0.603814
4.94171		0.348274
5.4116		0.240769
5.51895		-0.140582
5.41474		-0.187397
5.81812		-0.0824091
5.38046		-0.107552
5.42555		0.0841956
4.57424		-0.0408771
3.68546		0.0707672
2.89124		0.105639
