-0.1965		0.0443652
-1.07472		-0.151462
-3.57885		-0.434104
-5.67704		-0.29956
-8.10385		-0.36387
-9.28316		0.223669
-8.85769		0.172777
-8.02338		0.0156134
-6.76504		-0.440398
-5.23829		-0.224909
-3.75307		0.0142004
-1.80496		0.0180927
-0.0848181		-0.0621979
1.25047		0.135887
2.68073		0.373616
3.85219		0.0752948
4.69901		0.0625116
5.15602		-0.184254
5.61302		0.184066
6.22738		0.529367
6.31949		0.427885
5.95263		0.26204
5.38787		0.134574
4.50322		0.243147
3.76943		0.074671
3.2923		0.0742889
2.89566		0.0693195
