-0.104254		-0.0436815
-0.58746		0.300634
-1.61186		-0.185877
-3.2466		-0.162811
-4.87983		-0.0667674
-5.90042		0.329517
-6.27083		-0.0377706
-6.60255		0.0325158
-5.76551		-0.0898946
-5.1102		0.0311419
-3.90136		0.0323207
-2.56352		0.0860545
-1.09052		-0.0579529
0.266509		0.012181
1.89447		0.0173181
3.16212		0.146887
4.32089		0.0934289
4.79287		0.257866
5.33443		0.0111287
5.6812		-0.677245
4.78377		-0.623496
5.03677		-0.157254
5.1443		-0.00154368
4.49494		0.571637
4.57577		0.694188
4.28535		0.474931
3.61197		0.0188764
